anime_id,title,title_japanese,image_url,type,source,episodes,status,aired_string,duration,rating,score,scored_by,rank,popularity,studio,genre
10711,Plastic Neesan,＋チック姉さん,https://myanimelist.cdn-dena.com/images/anime/13/76583.jpg,ONA,Manga,12,Finished Airing,"May 16, 2011 to Jul 26, 2012",2 min. per ep.,PG-13 - Teens 13 or older,7.36,65952,2194.0,722,TYO Animations,"Comedy, School"
715,Yume de Aetara,夢で逢えたら,https://myanimelist.cdn-dena.com/images/anime/10/67403.jpg,OVA,Manga,3,Finished Airing,"Apr 21, 1998 to Dec 19, 1998",30 min. per ep.,PG-13 - Teens 13 or older,6.59,1414,5267.0,5724,J.C.Staff,"Comedy, Drama, Ecchi, Romance, Seinen"
3089,The Sky Crawlers,スカイ・クロラ,https://myanimelist.cdn-dena.com/images/anime/8/8212.jpg,Movie,Novel,1,Finished Airing,"Aug 2, 2008",2 hr. 2 min.,PG-13 - Teens 13 or older,7.36,18746,2212.0,1814,Production I.G,"Drama, Military"
866,Slayers Premium,スレイヤーズぷれみあむ,https://myanimelist.cdn-dena.com/images/anime/2/20969.jpg,Movie,Light novel,1,Finished Airing,"Dec 22, 2001",33 min.,PG-13 - Teens 13 or older,7.29,7455,2476.0,3118,Hal Film Maker,"Adventure, Comedy, Fantasy, Magic, Shounen"
1060,Oruchuban Ebichu,おるちゅばんエビちゅ,https://myanimelist.cdn-dena.com/images/anime/4/79591.jpg,TV,Manga,24,Finished Airing,"Aug 1, 1999 to Oct 1, 1999",8 min. per ep.,R+ - Mild Nudity,7.49,11440,1671.0,2158,Gainax,"Comedy, Ecchi, Seinen"
16385,Dog Days&#039;&#039;,ドッグデイズ&#039;&#039;,https://myanimelist.cdn-dena.com/images/anime/8/70709.jpg,TV,Original,12,Finished Airing,"Jan 11, 2015 to Mar 29, 2015",23 min. per ep.,PG-13 - Teens 13 or older,7.12,19778,3116.0,1632,Seven Arcs Pictures,"Action, Adventure, Fantasy, Magic"
2978,Shin Getter Robo,新ゲッターロボ,https://myanimelist.cdn-dena.com/images/anime/9/56841.jpg,OVA,Original,13,Finished Airing,"Apr 9, 2004 to Sep 10, 2004",24 min. per ep.,R - 17+ (violence & profanity),7.43,2430,1906.0,4602,Brain&#039;s Base,"Action, Adventure, Mecha, Sci-Fi, Demons, Horror, Shounen"
1494,Darkside Blues,ダークサイド・ブルース,https://myanimelist.cdn-dena.com/images/anime/3/3766.jpg,Movie,Manga,1,Finished Airing,"Oct 8, 1994",1 hr. 23 min.,R - 17+ (violence & profanity),6.24,2932,6609.0,4458,J.C.Staff,"Horror, Mystery, Psychological, Sci-Fi"
2829,Ie Naki Ko Remy,家なき子レミ,https://myanimelist.cdn-dena.com/images/anime/12/26250.jpg,TV,Novel,23,Finished Airing,"Sep 1, 1996 to Mar 23, 1997",23 min. per ep.,G - All Ages,8.04,4401,509.0,3751,Nippon Animation,"Adventure, Slice of Life, Historical, Drama"
9365,Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,ウエルベールの物語 Sisters of Wellber　哀しみの戦士ガラハドの挽歌,https://myanimelist.cdn-dena.com/images/anime/3/25947.jpg,OVA,Original,1,Finished Airing,"Nov 11, 2007",1 hr. 22 min.,R - 17+ (violence & profanity),5.77,165,7873.0,9131,Production I.G,"Action, Adventure, Comedy, Fantasy"
2747,Tetsuwan Atom,鉄腕アトム,https://myanimelist.cdn-dena.com/images/anime/10/79582.jpg,TV,Manga,193,Finished Airing,"Jan 1, 1963 to Dec 31, 1966",26 min. per ep.,PG - Children,7.25,1785,2633.0,4322,Mushi Production,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen"
1193,Happy Seven: The TV Manga,はっぴぃセブン ～ざ・テレビまんが～,https://myanimelist.cdn-dena.com/images/anime/12/5509.jpg,TV,Light novel,13,Finished Airing,"Oct 2, 2005 to Dec 25, 2005",24 min. per ep.,PG - Children,6.42,1154,5916.0,5415,Studio Hibari,"Comedy, Magic, Fantasy, School"
48,.hack//Sign,.hack//SIGN,https://myanimelist.cdn-dena.com/images/anime/8/15142.jpg,TV,Original,26,Finished Airing,"Apr 4, 2002 to Sep 26, 2002",24 min. per ep.,PG-13 - Teens 13 or older,7.09,61485,3221.0,650,Bee Train,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy"
19799,Robot Girls Z,ロボットガールズＺ,https://myanimelist.cdn-dena.com/images/anime/4/53141.jpg,Special,Original,3,Finished Airing,"Jan 4, 2014 to Mar 2, 2014",27 min. per ep.,PG-13 - Teens 13 or older,6.51,5900,5575.0,3081,Toei Animation,"Comedy, Mecha, Parody"
12917,Madang-Eul Naon Amtalg,마당을 나온 암탉,https://myanimelist.cdn-dena.com/images/anime/1640/90459.jpg,Movie,Book,1,Finished Airing,"Jul 28, 2011",1 hr. 33 min.,G - All Ages,7.87,736,762.0,6864,Odolttogi,"Adventure, Drama, Fantasy, Kids"
29017,Wooser no Sono Higurashi: Mugen-hen,うーさーのその日暮らし 夢幻編,https://myanimelist.cdn-dena.com/images/anime/8/75011.jpg,TV,Web manga,13,Finished Airing,"Jul 3, 2015 to Sep 25, 2015",7 min. per ep.,G - All Ages,6.71,1556,4735.0,5613,SANZIGEN,"Comedy, Fantasy, Slice of Life"
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,夏目友人帳新作アニメDVD,https://myanimelist.cdn-dena.com/images/anime/5/51431.jpg,Special,Manga,1,Finished Airing,"Dec 15, 2013",22 min.,PG-13 - Teens 13 or older,7.7,10048,1113.0,2640,Brain&#039;s Base,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo"
23781,Blade & Soul Specials,ブレイドアンドソウル,https://myanimelist.cdn-dena.com/images/anime/11/70471.jpg,Special,Game,7,Finished Airing,"Jun 25, 2014 to Dec 26, 2014",2 min. per ep.,PG-13 - Teens 13 or older,5.89,2125,7582.0,4454,Gonzo,Comedy
3270,IGPX: Immortal Grand Prix (2005),IGPX -Immortal Grand Prix-,https://myanimelist.cdn-dena.com/images/anime/9/5176.jpg,TV,Original,13,Finished Airing,"Oct 6, 2005 to Mar 30, 2006",23 min. per ep.,PG-13 - Teens 13 or older,7.19,6139,2847.0,3250,Production I.G,"Drama, Mecha, Sci-Fi, Shounen, Sports"
18277,Strike the Blood,ストライク・ザ・ブラッド,https://myanimelist.cdn-dena.com/images/anime/5/56163.jpg,TV,Light novel,24,Finished Airing,"Oct 4, 2013 to Mar 28, 2014",24 min. per ep.,R+ - Mild Nudity,7.35,162386,2261.0,178,"Silver Link., Connect","Action, Harem, Supernatural, Ecchi, Vampire, Fantasy, School"
34403,Hajimete no Gal,はじめてのギャル,https://myanimelist.cdn-dena.com/images/anime/9/86826.jpg,TV,Manga,10,Finished Airing,"Jul 12, 2017 to Sep 13, 2017",23 min. per ep.,R+ - Mild Nudity,6.53,76098,5482.0,499,NAZ,"Comedy, Romance, Ecchi, School, Shounen"
34052,100% Pascal-sensei (TV),100%パスカル先生 (TV),https://myanimelist.cdn-dena.com/images/anime/10/86858.jpg,TV,Manga,36,Finished Airing,"Apr 15, 2017 to Dec 16, 2017",12 min. per ep.,G - All Ages,5.61,313,8167.0,7567,OLM,Comedy
35574,Ganbare!! Tabuchi-kun!! (ONA),がんばれ！！タブチくん！！,https://myanimelist.cdn-dena.com/images/anime/5/85746.jpg,ONA,Manga,10,Finished Airing,"May 21, 2004",1 min. per ep.,G - All Ages,6.5,4,10180.0,13949,Opera House,"Comedy, Seinen, Sports"
3075,Tondera House no Daibouken,トンデラハウスの大冒険,https://myanimelist.cdn-dena.com/images/anime/12/22970.jpg,TV,Original,52,Finished Airing,"Apr 5, 1982 to Mar 28, 1983",24 min. per ep.,G - All Ages,6.45,302,5826.0,8722,Tatsunoko Production,"Adventure, Historical, Sci-Fi"
3858,Konchuu Monogatari Minashigo Hutch,昆虫物語みなしごハッチ,https://myanimelist.cdn-dena.com/images/anime/12/6900.jpg,TV,Original,91,Finished Airing,"Apr 7, 1970 to Dec 28, 1971",24 min. per ep.,G - All Ages,6.42,828,5922.0,7291,Tatsunoko Production,"Adventure, Comedy, Drama"
36661,Da Hu Fa,大护法,https://myanimelist.cdn-dena.com/images/anime/7/88604.jpg,Movie,Original,1,Finished Airing,"Jul 13, 2017",1 hr. 33 min.,PG-13 - Teens 13 or older,5.14,7,9936.0,12959,Nice Boat Animation,"Action, Adventure, Fantasy"
31368,Grisaia no Rakuen Specials,グリザイアの楽園,https://myanimelist.cdn-dena.com/images/anime/10/75439.jpg,Special,Visual novel,5,Finished Airing,"Aug 26, 2015 to Dec 25, 2015",3 min. per ep.,R+ - Mild Nudity,7.16,13941,2962.0,2285,8bit,Ecchi
240,Genshiken,げんしけん,https://myanimelist.cdn-dena.com/images/anime/10/4742.jpg,TV,Manga,12,Finished Airing,"Oct 10, 2004 to Dec 26, 2004",25 min. per ep.,PG-13 - Teens 13 or older,7.72,53796,1059.0,700,Palm Studio,"Slice of Life, Comedy, Parody"
3152,Down Load: Namu Amida Butsu wa Ai no Uta,DOWN LOAD 南無阿弥陀仏は愛の詩,https://myanimelist.cdn-dena.com/images/anime/11/27128.jpg,OVA,Original,1,Finished Airing,"Dec 18, 1992",47 min.,PG-13 - Teens 13 or older,5.87,317,7638.0,7964,Madhouse,"Action, Adventure, Psychological, Sci-Fi"
22433,Break Blade,ブレイク ブレイド,https://myanimelist.cdn-dena.com/images/anime/7/58635.jpg,TV,Manga,12,Finished Airing,"Apr 6, 2014 to Jun 22, 2014",24 min. per ep.,R - 17+ (violence & profanity),7.39,24221,2061.0,1335,"Production I.G, Xebec","Action, Military, Fantasy, Mecha, Shounen"
34439,Code Geass: Hangyaku no Lelouch II - Handou,コードギアス 反逆のルルーシュⅡ 叛道,https://myanimelist.cdn-dena.com/images/anime/13/89275.jpg,Movie,Original,1,Finished Airing,"Feb 10, 2018",Unknown,None,7.76,379,962.0,2562,Sunrise,"Action, Military, Sci-Fi, Super Power, Mecha, School"
20473,Teekyuu 3,てーきゅう ３期,https://myanimelist.cdn-dena.com/images/anime/11/73503.jpg,TV,Manga,12,Finished Airing,"Oct 6, 2013 to Dec 22, 2013",2 min. per ep.,PG-13 - Teens 13 or older,6.91,10211,3889.0,2836,MAPPA,"Comedy, School, Shounen, Sports"
34636,Ballroom e Youkoso,ボールルームへようこそ,https://myanimelist.cdn-dena.com/images/anime/5/86739.jpg,TV,Manga,24,Finished Airing,"Jul 9, 2017 to Dec 17, 2017",24 min. per ep.,PG-13 - Teens 13 or older,8.34,49283,196.0,707,Production I.G,"Comedy, Sports, Drama, Romance, School, Shounen"
6033,Dragon Ball Kai,ドラゴンボール改,https://myanimelist.cdn-dena.com/images/anime/6/14065.jpg,TV,Manga,97,Finished Airing,"Apr 5, 2009 to Mar 27, 2011",23 min. per ep.,PG-13 - Teens 13 or older,7.91,92032,674.0,498,Toei Animation,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power"
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,Dr.スランプアラレちゃんの交通安全,https://myanimelist.cdn-dena.com/images/anime/11/72793.jpg,Special,Manga,1,Finished Airing,1983,13 min.,G - All Ages,5.85,76,7686.0,10320,Toei Animation,"Sci-Fi, Comedy, Shounen"
49,Aa! Megami-sama!,ああっ女神さまっ,https://myanimelist.cdn-dena.com/images/anime/11/71215.jpg,OVA,Manga,5,Finished Airing,"Feb 21, 1993 to May 17, 1994",30 min. per ep.,PG-13 - Teens 13 or older,7.38,20930,2093.0,1807,AIC,"Comedy, Magic, Romance, Seinen, Supernatural"
13357,High School DxD Specials,ハイスクールD×Dスペシャル,https://myanimelist.cdn-dena.com/images/anime/10/38449.jpg,Special,Light novel,6,Finished Airing,"Mar 21, 2012 to Aug 29, 2012",4 min. per ep.,R+ - Mild Nudity,7.39,62390,2069.0,842,TNK,"Ecchi, Comedy, Harem, Romance, Demons, School"
937,Appleseed,アップル・シード,https://myanimelist.cdn-dena.com/images/anime/6/27979.jpg,OVA,Manga,1,Finished Airing,"Apr 21, 1988",1 hr. 6 min.,PG-13 - Teens 13 or older,6.74,9493,4566.0,2707,Gainax,"Action, Sci-Fi, Adventure, Police, Mecha"
31580,Ajin,亜人,https://myanimelist.cdn-dena.com/images/anime/13/77968.jpg,TV,Manga,13,Finished Airing,"Jan 16, 2016 to Apr 9, 2016",24 min. per ep.,R - 17+ (violence & profanity),7.68,132463,1143.0,240,Polygon Pictures,"Action, Mystery, Horror, Supernatural, Seinen"
33231,Fella Hame Lips,フェラハメりっぷす,https://myanimelist.cdn-dena.com/images/anime/12/79840.jpg,OVA,Manga,2,Finished Airing,"Oct 14, 2016 to Dec 23, 2016",16 min. per ep.,Rx - Hentai,7.24,1688,,5073,EDGE,Hentai
8763,Hajime Ningen Gyatoruz,はじめ人間ギャートルズ,https://myanimelist.cdn-dena.com/images/anime/7/24192.jpg,TV,Manga,77,Finished Airing,"Oct 5, 1974 to Mar 27, 1976",24 min. per ep.,PG-13 - Teens 13 or older,6.55,40,10302.0,10784,Tokyo Movie Shinsha,"Comedy, Historical"
1535,Death Note,デスノート,https://myanimelist.cdn-dena.com/images/anime/9/9453.jpg,TV,Manga,37,Finished Airing,"Oct 4, 2006 to Jun 27, 2007",23 min. per ep.,R - 17+ (violence & profanity),8.67,1009477,51.0,1,Madhouse,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen"
1704,Eat-Man,イートマン,https://myanimelist.cdn-dena.com/images/anime/1/1704.jpg,TV,Manga,12,Finished Airing,"Jan 9, 1997 to Mar 27, 1997",24 min. per ep.,R - 17+ (violence & profanity),6.62,1640,5113.0,4840,Studio Deen,"Action, Adventure, Sci-Fi, Shounen, Super Power"
27891,Sword Art Online II: Debriefing,ソードアート・オンライン II,https://myanimelist.cdn-dena.com/images/anime/10/67587.jpg,Special,Light novel,1,Finished Airing,"Oct 11, 2014",24 min.,PG-13 - Teens 13 or older,6.63,31111,5079.0,1413,A-1 Pictures,"Action, Adventure, Fantasy, Game"
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,コードギアス 亡国のアキト 第２章「引き裂かれし翼竜」,https://myanimelist.cdn-dena.com/images/anime/9/56243.jpg,Movie,Original,1,Finished Airing,"Sep 14, 2013",59 min.,R - 17+ (violence & profanity),7.72,41740,1057.0,1030,Sunrise,"Action, Mecha, Military"
16255,Meisou-Ou Border,迷走王 ボーダー,https://myanimelist.cdn-dena.com/images/anime/4/43745.jpg,OVA,Manga,1,Finished Airing,"Sep 1, 1991",43 min.,PG-13 - Teens 13 or older,5.66,106,8087.0,10314,Artland,"Adventure, Seinen"
10740,Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,劇場版 ポケットモンスター ベストウイッシュ ビクティニと白き英雄 レシラム,https://myanimelist.cdn-dena.com/images/anime/9/29621.jpg,Movie,Game,1,Finished Airing,"Jul 16, 2011",1 hr. 36 min.,PG - Children,6.84,11395,4161.0,2657,OLM,"Adventure, Comedy, Drama, Fantasy, Kids"
30381,Sousei no Aquarion Evol,創勢のアクエリオンEVOL,https://myanimelist.cdn-dena.com/images/anime/8/72733.jpg,Special,Original,1,Finished Airing,"Jul 2, 2015",26 min.,PG-13 - Teens 13 or older,6.84,2161,4169.0,5002,Satelight,"Mecha, Romance, Sci-Fi"
33299,Magic-Kyun! Renaissance,マジきゅんっ！ルネッサンス,https://myanimelist.cdn-dena.com/images/anime/7/80828.jpg,TV,Original,13,Finished Airing,"Oct 2, 2016 to Dec 25, 2016",23 min. per ep.,PG-13 - Teens 13 or older,7.26,8224,2576.0,2471,Sunrise,"Music, Magic, Romance, School"
852,Gokinjo Monogatari,ご近所物語,https://myanimelist.cdn-dena.com/images/anime/11/18195.jpg,TV,Manga,50,Finished Airing,"Sep 10, 1995 to Sep 1, 1996",25 min. per ep.,PG-13 - Teens 13 or older,7.53,1974,1551.0,3846,Toei Animation,"Slice of Life, Comedy, Drama, Romance, Shoujo"
615,Nurse Witch Komugi-chan Magikarte,ナースウィッチ小麦ちゃんマジカルて,https://myanimelist.cdn-dena.com/images/anime/5/77618.jpg,OVA,Original,5,Finished Airing,"Aug 23, 2002 to Apr 2, 2004",24 min. per ep.,PG-13 - Teens 13 or older,6.72,4371,4673.0,3487,"Kyoto Animation, Tatsunoko Production","Comedy, Magic, Parody"
6093,Anmitsu Hime,あんみつ姫,https://myanimelist.cdn-dena.com/images/anime/2/81386.jpg,TV,Manga,51,Finished Airing,"Oct 5, 1986 to Sep 27, 1987",24 min. per ep.,G - All Ages,6.51,101,5508.0,9375,Studio Pierrot,"Comedy, Historical, Shoujo"
31890,Nurse Witch Komugi-chan R,ナースウィッチ小麦ちゃんR,https://myanimelist.cdn-dena.com/images/anime/10/76792.jpg,TV,Original,12,Finished Airing,"Jan 10, 2016 to Mar 27, 2016",22 min. per ep.,PG-13 - Teens 13 or older,5.99,2651,7375.0,3857,Tatsunoko Production,"Comedy, Magic, Parody"
8394,Cyborg 009 (TV),サイボーグ009,https://myanimelist.cdn-dena.com/images/anime/6/22076.jpg,TV,Manga,26,Finished Airing,"Apr 5, 1968 to Sep 27, 1968",24 min. per ep.,PG-13 - Teens 13 or older,7.07,1317,3294.0,5246,Toei Animation,"Action, Adventure, Mecha, Sci-Fi, Shounen"
1094,One Piece: Umi no Heso no Daibouken-hen,ワンピース ルフィ落下!秘境・海のヘソの大冒険,https://myanimelist.cdn-dena.com/images/anime/6/20923.jpg,Special,Manga,1,Finished Airing,"Dec 20, 2000",49 min.,PG-13 - Teens 13 or older,7.39,11643,2078.0,2497,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
9930,Snow Halation,Snow halation,https://myanimelist.cdn-dena.com/images/anime/7/60873.jpg,Music,Music,1,Finished Airing,"Dec 22, 2010",6 min.,PG-13 - Teens 13 or older,7.72,7260,1069.0,3384,Sunrise,Music
7739,11eyes: Momoiro Genmutan,11eyes 桃色幻夢譚 ～rö zsaszí n é jszaka,https://myanimelist.cdn-dena.com/images/anime/12/22784.jpg,Special,Visual novel,1,Finished Airing,"Jun 25, 2010",23 min.,R+ - Mild Nudity,6.19,19021,6770.0,2037,Doga Kobo,"Ecchi, Comedy, Super Power, Supernatural"
33741,Kidou Keisatsu Patlabor: Reboot,機動警察パトレイバーREBOOT,https://myanimelist.cdn-dena.com/images/anime/3/82621.jpg,Movie,Original,1,Finished Airing,"Oct 15, 2016",7 min.,PG-13 - Teens 13 or older,6.73,1010,4627.0,5688,Khara,"Sci-Fi, Comedy, Police, Mecha"
23409,Duel Masters VS,デュエル・マスターズ VS,https://myanimelist.cdn-dena.com/images/anime/9/61409.jpg,TV,Original,49,Finished Airing,"Apr 5, 2014 to Mar 28, 2015",24 min. per ep.,PG-13 - Teens 13 or older,6.17,109,6852.0,9241,Ascension,"Action, Adventure, Comedy, Shounen"
151,Re: Cutey Honey,Re:キューティーハニー,https://myanimelist.cdn-dena.com/images/anime/6/52103.jpg,OVA,Manga,3,Finished Airing,"Jul 24, 2004 to Sep 25, 2004",45 min. per ep.,R+ - Mild Nudity,7.15,6209,3007.0,2994,"Gainax, Toei Animation","Action, Sci-Fi, Comedy, Ecchi, Shoujo Ai"
12579,Itsuka Tenma no Kuro Usagi Picture Drama,いつか天魔の黒ウサギ ピクチャードラマ,https://myanimelist.cdn-dena.com/images/anime/5/35285.jpg,Special,Light novel,6,Finished Airing,"Sep 30, 2011 to Feb 24, 2012",10 min. per ep.,R+ - Mild Nudity,6.3,1290,6389.0,5057,Zexcs,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire"
12477,Sakasama no Patema,サカサマのパテマ,https://myanimelist.cdn-dena.com/images/anime/12/52415.jpg,Movie,Original,1,Finished Airing,"Nov 9, 2013",1 hr. 39 min.,PG-13 - Teens 13 or older,8.17,67370,352.0,602,"Studio Rikka, Purple Cow Studio Japan","Sci-Fi, Seinen"
15591,Joshiraku OVA,じょしらく,https://myanimelist.cdn-dena.com/images/anime/8/50549.jpg,OVA,Manga,1,Finished Airing,"Feb 8, 2013",23 min.,PG-13 - Teens 13 or older,7.48,5920,1695.0,3492,J.C.Staff,"Slice of Life, Comedy"
2873,Bible Black Only Version,バイブルブラック・オンリー版,https://myanimelist.cdn-dena.com/images/anime/12/10104.jpg,OVA,Visual novel,2,Finished Airing,"Jul 25, 2005 to Apr 25, 2006",30 min. per ep.,Rx - Hentai,6.96,6265,,3375,Studio Jam,Hentai
2744,Potemayo,ぽてまよ,https://myanimelist.cdn-dena.com/images/anime/7/25944.jpg,TV,4-koma manga,12,Finished Airing,"Jul 7, 2007 to Sep 22, 2007",24 min. per ep.,PG-13 - Teens 13 or older,7.37,5172,2158.0,3310,J.C.Staff,"Comedy, School, Seinen"
6918,Wolverine,ウルヴァリン,https://myanimelist.cdn-dena.com/images/anime/11/28039.jpg,TV,Other,12,Finished Airing,"Jan 7, 2011 to Mar 25, 2011",23 min. per ep.,PG-13 - Teens 13 or older,6.19,7880,6813.0,2860,Madhouse,"Action, Martial Arts, Super Power"
22817,Kindaichi Shounen no Jikenbo Returns,金田一少年の事件簿R【リターンズ】,https://myanimelist.cdn-dena.com/images/anime/7/61271.jpg,TV,Manga,25,Finished Airing,"Apr 5, 2014 to Sep 27, 2014",24 min. per ep.,R - 17+ (violence & profanity),7.59,3781,1382.0,3588,Toei Animation,"Mystery, Shounen"
30654,Ansatsu Kyoushitsu 2nd Season,暗殺教室　第２期,https://myanimelist.cdn-dena.com/images/anime/8/77966.jpg,TV,Manga,25,Finished Airing,"Jan 8, 2016 to Jul 1, 2016",23 min. per ep.,PG-13 - Teens 13 or older,8.66,213765,53.0,134,Lerche,"Action, Comedy, School, Shounen"
30989,Bary-san no Imabari-ben Kouza,バリィさんのいまばり弁講座,https://myanimelist.cdn-dena.com/images/anime/6/74539.jpg,TV,Original,47,Finished Airing,"Jul 7, 2015 to Jun 3, 2016",30 sec. per ep.,G - All Ages,5.61,18,9690.0,9973,Kachidoki Studio,Comedy
6979,Shukufuku no Campanella,祝福のカンパネラ,https://myanimelist.cdn-dena.com/images/anime/3/75556.jpg,TV,Visual novel,12,Finished Airing,"Jul 3, 2010 to Sep 18, 2010",24 min. per ep.,R+ - Mild Nudity,6.37,8627,6139.0,2465,AIC,"Adventure, Fantasy, Harem, Magic"
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,私立荒磯高等学校生徒会執行部,https://myanimelist.cdn-dena.com/images/anime/7/31701.jpg,OVA,Manga,2,Finished Airing,"Mar 29, 2002 to Jul 26, 2002",26 min. per ep.,PG-13 - Teens 13 or older,6.55,2297,5429.0,4978,Nippon Animation,"Comedy, Sports, Shounen Ai"
11597,Nisemonogatari,偽物語,https://myanimelist.cdn-dena.com/images/anime/10/35619.jpg,TV,Light novel,11,Finished Airing,"Jan 8, 2012 to Mar 18, 2012",24 min. per ep.,R - 17+ (violence & profanity),8.2,215305,318.0,146,Shaft,"Mystery, Comedy, Supernatural, Ecchi"
